Path,Valence,Energy
./data/lpd/lpd_cleansed/Y/S/Y/TRYSYLW128F4258116/f43657deb8178690c6dd79b9e3b80666.npz,0.358,0.0339
./data/lpd/lpd_cleansed/Y/S/Y/TRYSYUQ128F426CD05/560aefffbf4cb9280a93dd01db98f126.npz,0.532,0.577
./data/lpd/lpd_cleansed/Y/S/U/TRYSUKL128E0783F65/8dfe53a1ff05d470ed6f392bc00be1a3.npz,0.315,0.621
./data/lpd/lpd_cleansed/Y/S/H/TRYSHLP128F14A92B2/c5c9da390066857afa400addfc277567.npz,0.663,0.36
./data/lpd/lpd_cleansed/Y/S/T/TRYSTCK128F148E229/2b0b39e251b3b718edf236eb31d3ec24.npz,0.552,0.856
./data/lpd/lpd_cleansed/Y/S/V/TRYSVPL128F92E8F6D/997f0a8add2d7a3dfc834a3bf006d53f.npz,0.442,0.456
./data/lpd/lpd_cleansed/Y/S/V/TRYSVWX128F425D745/80627b35432141ca59b11304a6f7fa6e.npz,0.813,0.783
./data/lpd/lpd_cleansed/Y/S/X/TRYSXFX128F93404B7/62ac0b388e9d39f9091cd6da469a95f9.npz,0.821,0.947
./data/lpd/lpd_cleansed/Y/S/P/TRYSPKZ128F933CB0D/a1098e68afb207fc2db8dacf0e1a889a.npz,0.676,0.908
./data/lpd/lpd_cleansed/Y/S/E/TRYSEEN128F92D4C0B/770409fd088dd888ccff5900eeb1605d.npz,0.582,0.554
./data/lpd/lpd_cleansed/Y/S/E/TRYSEGN128F421CDDD/242a8cc924bda9d3bedd30fc74621dc3.npz,0.159,0.59
./data/lpd/lpd_cleansed/Y/A/D/TRYADJA128F1457374/f13e2702150ec0b90ddcf2b1a3922964.npz,0.369,0.67
./data/lpd/lpd_cleansed/Y/A/D/TRYADUY128F93176B8/f021616796baa3c33a759d06787f2ccd.npz,0.0994,0.741
./data/lpd/lpd_cleansed/Y/A/D/TRYADFR12903CE6D94/39960ca66157f714628388e5c049d29e.npz,0.673,0.684
./data/lpd/lpd_cleansed/Y/A/B/TRYABSA128F932F84D/230358ff7a755b8ea62ebfbb26b4fc9d.npz,0.811,0.346
./data/lpd/lpd_cleansed/Y/A/K/TRYAKSA128F932BDCA/efe5b56714325e098f9b3a90a2d917e5.npz,0.955,0.491
./data/lpd/lpd_cleansed/Y/A/M/TRYAMAH12903CA99A6/2040628b0b8c28cc4f14827e5466742c.npz,0.896,0.958
./data/lpd/lpd_cleansed/Y/A/A/TRYAAOI128F423E3C2/bf145e2952b10ec2070972de109ad1c5.npz,0.775,0.504
./data/lpd/lpd_cleansed/Y/A/A/TRYAAHJ128F425F5D5/e533c1f2798de8f2e65f11eea7c430a2.npz,0.44,0.927
./data/lpd/lpd_cleansed/Y/A/O/TRYAORS128F92F6907/89da3197b03ffff7e1613c5eb0c19bd5.npz,0.3,0.626
./data/lpd/lpd_cleansed/Y/A/Y/TRYAYCU128E07932BF/1e067875cea3d59379b948768a647d1d.npz,0.373,0.479
./data/lpd/lpd_cleansed/Y/A/C/TRYACAK128F427FBDD/eb2ca620c4d496473193caac0c04862a.npz,0.703,0.664
./data/lpd/lpd_cleansed/Y/A/Z/TRYAZYD128F4292280/acb59e33362b351eab4678a838a7cd58.npz,0.285,0.5
./data/lpd/lpd_cleansed/Y/A/Z/TRYAZOR128F429C4F8/01654e233dadaa854ee0713fcd51daf4.npz,0.526,0.753
./data/lpd/lpd_cleansed/Y/A/N/TRYANFQ128F426753B/ded4425b006431395e170c4326dd5ff9.npz,0.963,0.925
./data/lpd/lpd_cleansed/Y/A/H/TRYAHQH128E0789ABF/96ac6f3771f8eaa17e9480b822bf3113.npz,0.775,0.697
./data/lpd/lpd_cleansed/Y/A/T/TRYATJD128F92FDB02/345b74459e56e4422e4670675ba1bdfc.npz,0.479,0.805
./data/lpd/lpd_cleansed/Y/A/T/TRYATEV128F427B1A4/0dbac8d8d5c2f25f3e8fc625fd7e467a.npz,0.289,0.555
./data/lpd/lpd_cleansed/Y/A/L/TRYALRP128F92F521E/8e3b370c53ad612c29dc053dfdf0a785.npz,0.227,0.922
./data/lpd/lpd_cleansed/Y/A/E/TRYAEJB12903CB1293/f6e02bd8735c0f21df07c6db70eab0bf.npz,0.331,0.491
./data/lpd/lpd_cleansed/Y/A/E/TRYAEYX128F428D69A/a52b54aa5aa5dcf66348621490035e0a.npz,0.932,0.763
./data/lpd/lpd_cleansed/Y/F/B/TRYFBRU128F4234164/d25f24e6ed85ccf7ca54b9040350594c.npz,0.189,0.446
./data/lpd/lpd_cleansed/Y/F/B/TRYFBEP128F427E7E2/e3faf3519cff20c3f9ebe6fa03027733.npz,0.621,0.68
./data/lpd/lpd_cleansed/Y/F/K/TRYFKHV12903CFB506/6f4aede66d8ea223b759b8638f69bfe6.npz,0.291,0.449
./data/lpd/lpd_cleansed/Y/F/K/TRYFKEK128F9333231/b667bdef1a2ae4c41afe46c5f610332e.npz,0.803,0.321
./data/lpd/lpd_cleansed/Y/F/F/TRYFFOF128F42809E1/87c13c4de3dbe8a3499a06a9df61055d.npz,0.312,0.471
./data/lpd/lpd_cleansed/Y/F/Q/TRYFQYL128F9314B9D/e1a851dcdf501493e01eda74e738d149.npz,0.862,0.524
./data/lpd/lpd_cleansed/Y/F/Q/TRYFQRA128F428A92C/dc562d24dd6930ba737e412c88e8e07e.npz,0.868,0.909
./data/lpd/lpd_cleansed/Y/F/W/TRYFWZU128F428B5B3/3ad27a36c6e8e9a5d947ba2657b2e7c4.npz,0.704,0.594
./data/lpd/lpd_cleansed/Y/F/J/TRYFJWH12903CDFC1A/9fabdd76983f285a250465e6980e00bb.npz,0.888,0.506
./data/lpd/lpd_cleansed/Y/F/J/TRYFJYZ128F426A6CD/ee4157e96f8764d18140e3af63ca8318.npz,0.559,0.724
./data/lpd/lpd_cleansed/Y/F/Y/TRYFYHB12903CC2298/815ba3c155b2646472880a348453a1f7.npz,0.524,0.684
./data/lpd/lpd_cleansed/Y/F/C/TRYFCLJ12903CB882F/528d6017f06126c157a07a976cca02f8.npz,0.881,0.981
./data/lpd/lpd_cleansed/Y/F/U/TRYFUBP128F42150BE/83aa5c651b5e0471de9f19d32001192a.npz,0.419,0.522
./data/lpd/lpd_cleansed/Y/F/U/TRYFUFY128F92D7F01/7d6856e544a8e673cee7ff715ae6303b.npz,0.556,0.859
./data/lpd/lpd_cleansed/Y/F/U/TRYFUNE12903CCDCD5/706eef2e73ae3caba358121d3f78f7a0.npz,0.922,0.639
./data/lpd/lpd_cleansed/Y/F/I/TRYFIAZ12903CAEA43/98f7bc2b0a9753a215df76ba7a16f44f.npz,0.353,0.785
./data/lpd/lpd_cleansed/Y/F/L/TRYFLID128F14AC1A1/2ae28c7eb4fadc4e1afb7e5a5b563eef.npz,0.396,0.584
./data/lpd/lpd_cleansed/Y/F/L/TRYFLTP128F92E1C5C/29f38d8e83c3e860d20f2d5c26cf6349.npz,0.7,0.19
./data/lpd/lpd_cleansed/Y/F/X/TRYFXJE12903CBFFC7/c0e996ffa608c9904e7c9f6b7c618ff7.npz,0.918,0.723
./data/lpd/lpd_cleansed/Y/F/P/TRYFPDN128F425CB60/ca1f4fb5ffae020fed73c8ed963f45c7.npz,0.796,0.804
./data/lpd/lpd_cleansed/Y/F/P/TRYFPBL128F4260EC7/d2d622f3caa7100d54e91b4d03ef4e0d.npz,0.207,0.437
./data/lpd/lpd_cleansed/Y/F/E/TRYFEGE128C71962CE/10f040826272b55f2ce76447645bd384.npz,0.764,0.929
./data/lpd/lpd_cleansed/Y/Q/D/TRYQDHK128F92EE487/7551e436c625efade7c25c3797bdcdf5.npz,0.625,0.395
./data/lpd/lpd_cleansed/Y/Q/B/TRYQBWX128F9326C8C/a4cd694ebfa08a034b19e17f4b87e542.npz,0.933,0.891
./data/lpd/lpd_cleansed/Y/Q/M/TRYQMXV128F9343439/25723b23b46b60884146f8ad8dabe7e6.npz,0.362,0.467
./data/lpd/lpd_cleansed/Y/Q/M/TRYQMUZ128F9309346/b650bb2e5b79cbd3e9d3443359cd11aa.npz,0.693,0.606
./data/lpd/lpd_cleansed/Y/Q/S/TRYQSSL128F14580A6/feefd53c23b48459b7e457b882cf7af4.npz,0.121,0.506
./data/lpd/lpd_cleansed/Y/Q/A/TRYQAPI128F428AE75/6f2b837ad1477ca987cab035814af851.npz,0.777,0.558
./data/lpd/lpd_cleansed/Y/Q/Q/TRYQQFZ128F422ABE7/118d33b4de6c7e442b8c279ff97f7805.npz,0.486,0.533
./data/lpd/lpd_cleansed/Y/Q/W/TRYQWHS128F4237626/90bdc8b17db9960cc09a89811e177122.npz,0.76,0.439
./data/lpd/lpd_cleansed/Y/Q/J/TRYQJNB128F92FD544/9a8ee6e0c5a15e3f432f6c0565090834.npz,0.386,0.815
./data/lpd/lpd_cleansed/Y/Q/J/TRYQJDU128F4293C55/15134c5d10e77b22c9898edbe36e9965.npz,0.369,0.959
./data/lpd/lpd_cleansed/Y/Q/O/TRYQOHG128F427815F/528d6017f06126c157a07a976cca02f8.npz,0.881,0.981
./data/lpd/lpd_cleansed/Y/Q/Y/TRYQYDH128E07912F7/7f58d6d91a0359ac34e9d45e6eda5cd5.npz,0.08,0.974
./data/lpd/lpd_cleansed/Y/Q/C/TRYQCNA128F93112C8/9c89694e48024d69c4caf07645574412.npz,0.499,0.996
./data/lpd/lpd_cleansed/Y/Q/Z/TRYQZRP128F424CA04/6501534a6e8467ca95bad80a311123bf.npz,0.0952,0.975
./data/lpd/lpd_cleansed/Y/Q/Z/TRYQZFH128F429FBB0/056251f95dade80c09c2c20d5f734f67.npz,0.616,0.503
./data/lpd/lpd_cleansed/Y/Q/Z/TRYQZZS128E0780E11/2fd367d8a118bdb5c26f4dc4f03bb523.npz,0.254,0.449
./data/lpd/lpd_cleansed/Y/Q/H/TRYQHGR128F429F3E7/64765954eed859b3c4b0f02dab862581.npz,0.15,0.239
./data/lpd/lpd_cleansed/Y/Q/I/TRYQITH128F4290455/a7b33faa732d5130343e0e67fb700c62.npz,0.106,0.874
./data/lpd/lpd_cleansed/Y/Q/I/TRYQICM128F14A0F5D/56c6f45edb75d5a047566102dbd792ec.npz,0.387,0.791
./data/lpd/lpd_cleansed/Y/Q/X/TRYQXAV128F145F5D9/58ae45930f115aca90d4b5c54fd54602.npz,0.439,0.763
./data/lpd/lpd_cleansed/Y/Q/G/TRYQGUC128F42871CC/3556a5eb0a8ef6171a907614d03a8a80.npz,0.328,0.367
./data/lpd/lpd_cleansed/Y/Q/R/TRYQRKV128F148429E/1bc9b95dd9c7ef6766bf7cdd62218c60.npz,0.355,0.333
./data/lpd/lpd_cleansed/Y/W/D/TRYWDAE128F932CB63/3485b4fbcac3c931aa2b0e797a655f75.npz,0.146,0.896
./data/lpd/lpd_cleansed/Y/W/D/TRYWDQW12903D0CC69/511c14f22e277b2b12e059515fd9775f.npz,0.828,0.953
./data/lpd/lpd_cleansed/Y/W/D/TRYWDSX128F1489883/ab3266b9c413d9ffb3a274fccbf32dbd.npz,0.874,0.544
./data/lpd/lpd_cleansed/Y/W/D/TRYWDLC128F931F090/3ca0f5bf8a30195c5e2f62f10a894c1d.npz,0.202,0.536
./data/lpd/lpd_cleansed/Y/W/B/TRYWBMR12903CCA501/6c1f6c862fe555347506adb9759c433f.npz,0.506,0.481
./data/lpd/lpd_cleansed/Y/W/K/TRYWKZC128F92F029D/1a2a4f716182b0b9a994d518d85c73aa.npz,0.539,0.186
./data/lpd/lpd_cleansed/Y/W/K/TRYWKVO128F4233436/6963d188a76ee38b7707b1d4bf086ca6.npz,0.178,0.54
./data/lpd/lpd_cleansed/Y/W/M/TRYWMZQ128F1495C02/6c3fc732a074f2d0d2d265bdb6681089.npz,0.806,0.921
./data/lpd/lpd_cleansed/Y/W/M/TRYWMON128EF35A2AE/c0ccb193aca71fbda63ef2d1a1e5e13a.npz,0.957,0.79
./data/lpd/lpd_cleansed/Y/W/M/TRYWMYW12903D139C3/a719e54e61d27fd8f95fdbc5b78b52ec.npz,0.291,0.445
./data/lpd/lpd_cleansed/Y/W/A/TRYWALP12903CAEDD3/dbb7ace648993127dd006d31b5335fb3.npz,0.16,0.429
./data/lpd/lpd_cleansed/Y/W/F/TRYWFQJ128E0783BE3/fb13de0433577a2a9086da598eb5ace3.npz,0.914,0.757
./data/lpd/lpd_cleansed/Y/W/W/TRYWWFR12903D1375D/939ad487b1cd637ba066dd41e94a37d9.npz,0.612,0.872
./data/lpd/lpd_cleansed/Y/W/J/TRYWJBF128F4232D41/295844ed1f600c55daec8d689a1263c5.npz,0.374,0.312
./data/lpd/lpd_cleansed/Y/W/J/TRYWJBC128F92FA09B/d665b72ccfc90d4a93ebdedd47b1f475.npz,0.347,0.319
./data/lpd/lpd_cleansed/Y/W/Z/TRYWZRK128F932AED0/349a9c3cfa940481341e37605a8f9ea8.npz,0.392,0.496
./data/lpd/lpd_cleansed/Y/W/Z/TRYWZQQ12903CB245C/291d86c876ec19756ce690821f03e471.npz,0.0511,0.0168
./data/lpd/lpd_cleansed/Y/W/U/TRYWUQX128F92EF9E3/b1f70fbf51a0c63ac343e41802f071e2.npz,0.324,0.779
./data/lpd/lpd_cleansed/Y/W/H/TRYWHWI128F145981E/c7490fa02012469c7db22eeaebaa5cf2.npz,0.89,0.843
./data/lpd/lpd_cleansed/Y/W/H/TRYWHIF128F4258B7E/05fc8c7ec41bb67d8951094579da1e0c.npz,0.679,0.521
./data/lpd/lpd_cleansed/Y/W/V/TRYWVOG128F931F7C8/a08ee90e9c2527ab7a87082d2f0fa392.npz,0.314,0.319
./data/lpd/lpd_cleansed/Y/W/V/TRYWVRL128F42650C1/6ecaec358963240a8f5d5b51047c91b8.npz,0.328,0.751
./data/lpd/lpd_cleansed/Y/W/I/TRYWIOK12903CFBF30/dd837d6de68989bb1dbe325485d7da0f.npz,0.479,0.801
./data/lpd/lpd_cleansed/Y/W/L/TRYWLSB12903CD8224/d535c806203a1c43582efdff2f34c121.npz,0.0385,0.457
./data/lpd/lpd_cleansed/Y/W/X/TRYWXBC128F9301D01/6edb6dd70c2868d35185f6dffcd0b902.npz,0.786,0.701
./data/lpd/lpd_cleansed/Y/W/P/TRYWPXN128F1464EDC/527b45736eb771e0507b2ac9223a2fd2.npz,0.644,0.822
./data/lpd/lpd_cleansed/Y/W/G/TRYWGDO128F92C5B81/5ac92f484d93940258fb276c92c6453e.npz,0.57,0.738
./data/lpd/lpd_cleansed/Y/J/D/TRYJDMT128F92D9581/cf2a72ca69f8d070375ac4353f4af3df.npz,0.906,0.664
./data/lpd/lpd_cleansed/Y/J/B/TRYJBUV128F932240A/b40fc7ed93191e40f1bc0203bfea3e6d.npz,0.594,0.532
./data/lpd/lpd_cleansed/Y/J/M/TRYJMGZ128F426389C/21d2123e7692d2bdfde6bf4bcba692db.npz,0.864,0.748
./data/lpd/lpd_cleansed/Y/J/A/TRYJAXP128E078DCF6/aafd04511f629a27ca85e2d29c823bf1.npz,0.69,0.832
./data/lpd/lpd_cleansed/Y/J/F/TRYJFES128F428C9A1/42712bfb32e51409245294a2e979a737.npz,0.679,0.625
./data/lpd/lpd_cleansed/Y/J/W/TRYJWTO128F1461E63/beb71cda82fa18005ce7cd15cf92d1b5.npz,0.13,0.326
./data/lpd/lpd_cleansed/Y/J/J/TRYJJYK128F4238C72/d2a37714c56480ba377bd4eea234ff98.npz,0.581,0.908
./data/lpd/lpd_cleansed/Y/J/J/TRYJJGH128F427FE38/64deb5030fe8189579b48d05756e7032.npz,0.447,0.933
./data/lpd/lpd_cleansed/Y/J/J/TRYJJNA128F9341029/5ee021a91d598f6403834894640b784d.npz,0.651,0.705
./data/lpd/lpd_cleansed/Y/J/C/TRYJCMM128F42A9AB5/58830c4cc37bea284aabb39531039803.npz,0.0794,0.969
./data/lpd/lpd_cleansed/Y/J/Z/TRYJZZF12903CC6490/fd5d5af57a5162aa7364b989bcc110dd.npz,0.446,0.527
./data/lpd/lpd_cleansed/Y/J/H/TRYJHQA128F932FEAC/f82a9d40056f64ca4b4e601af396fb93.npz,0.662,0.937
./data/lpd/lpd_cleansed/Y/J/I/TRYJIIL128F4289D07/ac255c7db9c1c71a06c3b602341380de.npz,0.678,0.53
./data/lpd/lpd_cleansed/Y/J/L/TRYJLNO128F146CC3D/080835b16e67da4cf9b42b3650d6f275.npz,0.574,0.824
./data/lpd/lpd_cleansed/Y/J/G/TRYJGQU128F9310F86/f48031f4e032a5887e9bf269711ae231.npz,0.706,0.834
./data/lpd/lpd_cleansed/Y/O/D/TRYODGL128F9332BEB/a917d7608af32c9077bb8ec128842400.npz,0.262,0.512
./data/lpd/lpd_cleansed/Y/O/B/TRYOBXI128F9308851/ad6b0df0ea24fd1258fba8390a22939e.npz,0.777,0.286
./data/lpd/lpd_cleansed/Y/O/K/TRYOKMM128F4265F51/f0b005919dd654613b35aa48b13e4861.npz,0.907,0.73
./data/lpd/lpd_cleansed/Y/O/K/TRYOKEO12903CE335D/aac13b6ce10ad9b49b8b0e1371819971.npz,0.89,0.523
./data/lpd/lpd_cleansed/Y/O/K/TRYOKRN128F9321806/942866ef623da977579eab3ba61faf42.npz,0.601,0.746
./data/lpd/lpd_cleansed/Y/O/M/TRYOMVC12903CDDB2D/67afa1ac9760b3f676089506039f910b.npz,0.12,0.592
./data/lpd/lpd_cleansed/Y/O/F/TRYOFYZ12903CB6A94/33b85246bb3444a21faba47c2264626f.npz,0.968,0.8
./data/lpd/lpd_cleansed/Y/O/W/TRYOWMW12903CDEE0F/a5b4865ba6a83ccb2b480536a0f0b0bd.npz,0.109,0.388
./data/lpd/lpd_cleansed/Y/O/W/TRYOWZF128F931F54F/a585eb911f2c030c6e5cf0f90e02a151.npz,0.812,0.936
./data/lpd/lpd_cleansed/Y/O/W/TRYOWFR128E079156E/9c0ea6dc3c586da58fe4bf9cc59b3639.npz,0.107,0.756
./data/lpd/lpd_cleansed/Y/O/J/TRYOJIE128E07956F6/7050447bf6a185591795467c2c14750d.npz,0.178,0.453
./data/lpd/lpd_cleansed/Y/O/J/TRYOJRM12903CDDE04/a20eaa0c910a3e4484121c77c5ff4401.npz,0.894,0.505
./data/lpd/lpd_cleansed/Y/O/O/TRYOOBS128F4264F8B/889b5f17dc325742931d4f0341f1c242.npz,0.517,0.634
./data/lpd/lpd_cleansed/Y/O/Y/TRYOYIC128F424F184/147f72d2b71bdb67db27232593b69d27.npz,0.787,0.923
./data/lpd/lpd_cleansed/Y/O/Y/TRYOYLT128F42A4FD0/eeeea7ca7185792d5a0a4a9ef85d7838.npz,0.428,0.413
./data/lpd/lpd_cleansed/Y/O/C/TRYOCTD128F9302ADE/08bb2aa7feda8bdad7d19da098b86ba0.npz,0.582,0.8
./data/lpd/lpd_cleansed/Y/O/C/TRYOCWX128F4278F0E/a664ead57018c567e822390b9100438f.npz,0.638,0.692
./data/lpd/lpd_cleansed/Y/O/C/TRYOCHH128F931DCD8/393c315584d4459ffaf7d29d02198e20.npz,0.599,0.334
./data/lpd/lpd_cleansed/Y/O/U/TRYOUGX128F422B8AD/56a32ebfe189f5152e81169744f6aa94.npz,0.856,0.521
./data/lpd/lpd_cleansed/Y/O/U/TRYOUFE12903CE47B2/cef36eca0073dc0b8505b5887ba27828.npz,0.575,0.843
./data/lpd/lpd_cleansed/Y/O/U/TRYOUEU128F92C321D/1f65e40228305e8928a0157fd8d1715f.npz,0.437,0.312
./data/lpd/lpd_cleansed/Y/O/U/TRYOUXC128F92E7D9F/158b2bd230ec52158b8b7ae43664ea96.npz,0.534,0.432
./data/lpd/lpd_cleansed/Y/O/N/TRYONRK128E07922EF/2ce36f324f48c620b013ad379080d3bd.npz,0.351,0.331
./data/lpd/lpd_cleansed/Y/O/N/TRYONOL128F9302C55/2ff17645a1515e493fd154ebc3bf367a.npz,0.159,0.327
./data/lpd/lpd_cleansed/Y/O/N/TRYONHZ128F9311408/50f2ef9ade909b14fe67252e03e4e24e.npz,0.484,0.9
./data/lpd/lpd_cleansed/Y/O/N/TRYONMR128F4283721/9e43b041df1b53b6818ad3589c01cfd8.npz,0.749,0.635
./data/lpd/lpd_cleansed/Y/O/H/TRYOHTE128F148C675/36f9209861891e8f5d3d98ac68b07e6a.npz,0.233,0.493
./data/lpd/lpd_cleansed/Y/O/T/TRYOTIL128F93396E1/f632018d3b0cbc155d86c77ea58c3b3e.npz,0.147,0.399
./data/lpd/lpd_cleansed/Y/O/I/TRYOIDU128F92E6FD0/5d85bf4110e30ee3801ba205011059b2.npz,0.313,0.0762
./data/lpd/lpd_cleansed/Y/O/L/TRYOLGS128F933C275/7d6ccd52df20c82faf2bdb573596549c.npz,0.247,0.0778
./data/lpd/lpd_cleansed/Y/O/X/TRYOXJH128F930657F/2301b4d8271c9df2aa07cdb45766db5f.npz,0.754,0.665
./data/lpd/lpd_cleansed/Y/O/P/TRYOPKY128F42610A0/53dfda42a157553e79a71e48e5801062.npz,0.243,0.144
./data/lpd/lpd_cleansed/Y/O/P/TRYOPMY128F1475879/98f90636c139256f4b7dade28ab87088.npz,0.641,0.925
./data/lpd/lpd_cleansed/Y/O/R/TRYORIM128F931A3EB/70a54e8b989321aa6544587fdadd91e6.npz,0.542,0.511
./data/lpd/lpd_cleansed/Y/O/R/TRYORAP128EF3447E3/3c23ebb6de56319baba46e7ea39b65da.npz,0.395,0.569
./data/lpd/lpd_cleansed/Y/O/R/TRYORLV128F4252D01/422d0121e85cc11f4593d71a9670c540.npz,0.131,0.454
./data/lpd/lpd_cleansed/Y/O/E/TRYOEUK128F423741C/8f6afdb0240efc71f917683bd1eb471e.npz,0.486,0.737
./data/lpd/lpd_cleansed/Y/Y/D/TRYYDPB128F145E3C0/dae05a9837758480b4a3d1d30122309e.npz,0.548,0.726
./data/lpd/lpd_cleansed/Y/Y/D/TRYYDUX128F4278732/2655bb8450e1c8fffd40e3a28c71183f.npz,0.817,0.986
./data/lpd/lpd_cleansed/Y/Y/K/TRYYKWY128F425D7CF/33384530066667a9e48107c5fa4b6533.npz,0.935,0.723
./data/lpd/lpd_cleansed/Y/Y/M/TRYYMCI128F9333CEC/4eeba69d1615b7a584b307d4d3ea4c24.npz,0.541,0.65
./data/lpd/lpd_cleansed/Y/Y/M/TRYYMHA128F428E8BA/ac7889ba32025b383c81dcf4e1ab3ba5.npz,0.78,0.507
./data/lpd/lpd_cleansed/Y/Y/M/TRYYMYX12903CA7DFA/684b849db083363d647da243a2a4348d.npz,0.142,0.368
./data/lpd/lpd_cleansed/Y/Y/M/TRYYMTG128F4268054/3c23ebb6de56319baba46e7ea39b65da.npz,0.395,0.569
./data/lpd/lpd_cleansed/Y/Y/S/TRYYSZR128F4250E55/0f086f01fe46f167ef38e59132df7d3e.npz,0.888,0.868
./data/lpd/lpd_cleansed/Y/Y/A/TRYYACB128F146BE6A/d5765326db0b680ef2d08616cd97afe7.npz,0.737,0.645
./data/lpd/lpd_cleansed/Y/Y/F/TRYYFRO128F426AF4F/3bfe7256f924ade114059f225e5b5578.npz,0.578,0.127
./data/lpd/lpd_cleansed/Y/Y/F/TRYYFKJ128E0791CEA/210f454d93a71ed676a5c06253fc6628.npz,0.771,0.436
./data/lpd/lpd_cleansed/Y/Y/F/TRYYFDI128F4269F45/35ba5c5ffdac5fa05ef71c56e47e2e8e.npz,0.409,0.164
./data/lpd/lpd_cleansed/Y/Y/O/TRYYOZZ12903D13D9A/3f122387f6c78ea0c09f86b18eec025d.npz,0.418,0.159
./data/lpd/lpd_cleansed/Y/Y/O/TRYYOWX128F42AE387/96d9773841e48585f64f6c479e893b19.npz,0.194,0.439
./data/lpd/lpd_cleansed/Y/Y/H/TRYYHCW128F9303471/82faaf45841fa05f9925b5a59e7013c6.npz,0.275,0.576
./data/lpd/lpd_cleansed/Y/Y/H/TRYYHOC128F931104E/8e1cb07297961c4dfb02915a9aecf458.npz,0.512,0.465
./data/lpd/lpd_cleansed/Y/Y/H/TRYYHDW12903D09B22/1e8ed6ab0ffbe1296abf1c80428db151.npz,0.734,0.826
./data/lpd/lpd_cleansed/Y/Y/H/TRYYHEN128F9333658/137a58119f44f496a0a88e6783eab555.npz,0.429,0.886
./data/lpd/lpd_cleansed/Y/Y/H/TRYYHTN12903CD39A2/cc97ff58d7176c7415f062dcc2d18e8d.npz,0.814,0.758
./data/lpd/lpd_cleansed/Y/Y/V/TRYYVPJ128F427E2ED/b40e6661852af4cbce3cc29eaac779d9.npz,0.063,0.91
./data/lpd/lpd_cleansed/Y/Y/L/TRYYLSM128F42B7BD0/a55d4509aa80bb0af3d38c99d9b98b57.npz,0.815,0.653
./data/lpd/lpd_cleansed/Y/Y/L/TRYYLBI128F42942EC/e1a059473a0060304a53c43be4525962.npz,0.861,0.551
./data/lpd/lpd_cleansed/Y/Y/E/TRYYEKK128F9307754/1406177dbb0ebb3ad58801889a6c5b49.npz,0.473,0.763
./data/lpd/lpd_cleansed/Y/Y/E/TRYYEXF128F428461B/7c340215a033a8648309528ad83469ae.npz,0.176,0.299
./data/lpd/lpd_cleansed/Y/C/B/TRYCBWV12903CF451B/11abc85947426364526304940e4bd3d1.npz,0.142,0.123
./data/lpd/lpd_cleansed/Y/C/K/TRYCKUU128F426B939/eed8b77998772fabab815eeb87ddaf24.npz,0.797,0.725
./data/lpd/lpd_cleansed/Y/C/K/TRYCKYX128F92FC32D/cdb577e3649fbec42367d0dc1f4d4003.npz,0.0952,0.586
./data/lpd/lpd_cleansed/Y/C/S/TRYCSCZ128F931228F/2e7c59dc0d4c062c8fea4c72db3695c6.npz,0.289,0.67
./data/lpd/lpd_cleansed/Y/C/A/TRYCASO128F42BC512/96edb18588029961bc44e52905c1ba81.npz,0.89,0.817
./data/lpd/lpd_cleansed/Y/C/A/TRYCAAD128F429686C/38bc689601e4e45c061cf6b18443b5e7.npz,0.764,0.654
./data/lpd/lpd_cleansed/Y/C/Q/TRYCQDI128F425EBE6/52d3a0985cddcb35e07abf472485202f.npz,0.0391,0.153
./data/lpd/lpd_cleansed/Y/C/W/TRYCWTU128F1466CCB/d7f160c37b3cd896e0f20371ae9b99c6.npz,0.238,0.458
./data/lpd/lpd_cleansed/Y/C/W/TRYCWXC128F14574FA/b5c338d68da635b29f9f602997831cf9.npz,0.626,0.662
./data/lpd/lpd_cleansed/Y/C/O/TRYCOCV128F429A894/61166e6cd972a8ecfd455a86680dbe67.npz,0.745,0.255
./data/lpd/lpd_cleansed/Y/C/Y/TRYCYQE128E0792EC9/7f1a46d969b1111637b793262818953a.npz,0.601,0.464
./data/lpd/lpd_cleansed/Y/C/C/TRYCCCJ128F92E31E7/9acfaac0bfb32db6329734a57e81ee68.npz,0.529,0.427
./data/lpd/lpd_cleansed/Y/C/N/TRYCNVN128F42A3B07/cb82e179c5b8b8ee8aae6e4effd0b1a5.npz,0.394,0.498
./data/lpd/lpd_cleansed/Y/C/H/TRYCHPC128F931408B/b9b09894484a13e6d0b8cd618b08e333.npz,0.0752,0.0175
./data/lpd/lpd_cleansed/Y/C/H/TRYCHBM128F42663B5/7d705aef1f41d4aaff1d4301a3526ba9.npz,0.328,0.334
./data/lpd/lpd_cleansed/Y/C/T/TRYCTQZ128F93596E2/62ae24f934ded4422c17255a2540f632.npz,0.466,0.177
./data/lpd/lpd_cleansed/Y/C/V/TRYCVNS12903CCA4A8/5615aed83a2dfa7c3ae45a61b55dc547.npz,0.793,0.742
./data/lpd/lpd_cleansed/Y/C/I/TRYCIEQ128F92EB062/80bd6391b27768230c868b1d5233bd1f.npz,0.26,0.277
./data/lpd/lpd_cleansed/Y/C/X/TRYCXUR128E078A79C/8750e8b485ba28fa017ca16770bdb614.npz,0.896,0.933
./data/lpd/lpd_cleansed/Y/C/P/TRYCPIQ128F428F50E/15682b6d29e536edf95c7a712ccdb6ae.npz,0.664,0.79
